290.0,3,47.0,2,Poznań Rataje ul. Oświecenia,Polecam na sprzedaż bardzo ładne 3 pokojowe mieszkanie w Poznaniu na os. Oświecenia. Mieszkanie o powierzchni 48 m 2 znajduje się na 2 piętrze w niskim 4-piętrowym bloku. Układ: 3 niezależne ustawne pokoje (powierzchnia 15 5 m 2 9 5 m 2 i..., drugie piętro 
188.5,1,29.0,2,Poznań Poznań-Grunwald ul. Jana Matejki,Oferta sprzedaży mieszkania o łącznej powierzchni 29m2 na 2 piętrze rewitalizowanej zabytkowej kamienicy położonej przy ulicy Matejki jednej z najelegantszych ulic śródmieścia Poznania złożonej głównie z secesyjnych kamienic w bezpośredniej..., drugie piętro 
354.0,2,60.0,2,Poznań Grunwald ul. Matejki,Prezentujemy Państwu atrakcyjną ofertę sprzedaży mieszkania o łącznej powierzchni 60m2 na drugim piętrze z windą rewitalizowanej kamienicy położonej przy ulicy Matejki w Poznaniu. Mieszkanie jest przestronne i ustawne z możliwością podziału..., drugie piętro 
275.0,3,47.0,2,Poznań Winogrady Stare Miasto ul. Os. Zwycięstwa Mdm!,*** KUPUJ BEZPIECZNIE *** OFERTA LICENCJONOWANEGO POŚREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI Polecam na sprzedaż trzypokojowe mieszkanie w rewelacyjnej lokalizacji na Os. Zwycięstwa. Osiedle monitorowane bardzo zielone spokojne i ciche. 5..., drugie piętro 
329.0,2,44.0,2,Poznań Grunwald Jeżyce Łazarz Wilda Centrum ul. Brzask,Polecam na sprzedaż mieszkanie w luksusowym apartamentowcu firmy Ataner na ulicy Brzask. Budynek został oddany do użytku w lutym 2011 roku. Projektu Szeszuła Architekci. Kompleks posiada całodobowa ochronę zamkniety dziedziniec z zielenią oraz..., drugie piętro 
249.0,2,48.9,2,Poznań Winiary ul. Piątkowska,DOSTĘPNE TYLKO W HOME BROKER! OFERTA NA WYŁĄCZNOŚĆ! Rozkładowe przytulne mieszkanie na drugim piętrze w wieżowcu w Poznaniu w dzielnicy Winiary. Dwa pokoje okna wychodzące na południe wschód zachód; widok na podwórko. Standard wykończenia:..., drugie piętro 
278.0,3,60.0,2,Poznań Starołęka Mała,Polecamy na sprzedaż mieszkanie 3-pokojowe po częściowym remoncie. Pow. całk. ok. 60 m2 pokój 17 9 m2 z przestronnym balkonem na pd. – wsch. pozostałe pokoje 10 7 m2 9 0 m2 od zachodu kuchnia 7 0 m2 korytarze 10 1 + 3 2 m2 wc 1 2 m2 ..., drugie piętro 
189.5,2,45.0,2,Poznań Grunwald ul. Raszyńska,Polecam na sprzedaż 2 pokojowe mieszkanie przy ul. Raszyńskiej na Grunwaldzie. Mieszkanie o powierzchni 45 m2 mieści się na 2 piętrze w 4 piętrowym bloku z cegły. Budynek po termomodernizacji z nową elewacją. Układ mieszkania: dwa pokoje ok...., drugie piętro 
188.5,1,29.0,2,Poznań Poznań-Grunwald ul. Jana Matejki,Oferta sprzedaży mieszkania o łącznej powierzchni 29m2 na 1 piętrze rewitalizowanej zabytkowej kamienicy położonej przy ulicy Matejki jednej z najelegantszych ulic śródmieścia Poznania złożonej głównie z secesyjnych kamienic w bezpośredniej..., drugie piętro 
329.27099999999996,3,53.54,2,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja..., drugie piętro 
317.819,3,55.66,2,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
423.4,2,58.0,2,Poznań Wilda ul. Kosińskiego Perła,Zachęcam Państwa do zapoznania się z bardzo atrakcyjną ofertą dwupokojowego mieszkania przy ul.Kosińskiego(Apartament PERŁA) w Poznaniu. Apartament składa siś z salonu z aneksem kuchennym (ok 30m2) sypialni (12m2) korytarza (4m2) łazienki..., drugie piętro 
777.0,4,155.0,2,Poznań Grunwald ul. Siemiradzkiego,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
360.0,3,51.3,2,Poznań Piątkowo ul. Stróżyńskiego,NIEZALEŻNE POMIESZCZENIA! WYSOKI STANDARD! MIESZKANIE DWUPOZIOMOWE! KUPUJĄCY NIE PŁACI PROWIZJI DLA BIURA NIERUCHOMOŚCI! Na sprzedaż LUKSUSOWE 3-pok. mieszkanie o powierzchni 51 3m2 (dodatkową powierzchnię stanowi przestronny pokój znajdujący..., drugie piętro 
235.582,2,38.62,2,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
278.95099999999996,2,47.16,2,Poznań Naramowice ul. Błażeja,| PODATKU PCC KUPUJĄCY NIE PŁACI Polecam na sprzedaż mieszkanie 2 pokojowe z widokiem na las. Nowe budownictwo cicha spokojna okolica Idealny układ mieszkania z którego można zrobić 3 pokoje z aneksem kuchennym. Do mieszkania przynależy..., drugie piętro 
300.514,2,48.47,2,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
250.0,2,40.0,2,Poznań Centrum,Szanowni Państwo Jako właściciel Biura Nieruchomości EURO-dom.CO oferuję Państwu profesjonalne i skuteczne usługi pośrednictwa w obrocie nieruchomościami. Nasz zespół to Pośrednicy Prawnik Biegły Rewident Podatkowy Agent Ubezpieczeniowy. Mamy..., drugie piętro 
467.0,3,70.0,2,Poznań Grunwald Górczyn,MIESZKANIE W STANIE DEWELOPERSKIM W DOSKONAŁEJ LOKALIZACJI - gotowe do odbioru. KUP MIESZKANIE I URZĄDZAJ Z PRACOWNIĄ PROJEKTOWĄ CUNS. DLA NASZYCH KLIENTÓW SPECJANY RABAT - 20%.  W stanie deweloperskim otrzymacie Państwo: - drzwi..., drugie piętro 
235.0,2,46.0,2,Poznań Wilda ul. Prądzyńskiego,Mieszkanie w plombie z cegły. Dwa samodzielne pokoje kuchnia jasna z oknem łazienka po remoncie z wanną. Mieszkanie bez balkonu. Do mieszkania należy piwnica. Mieszkaniem zarządza wspólnota. Opłata za dwie osoby ok. 400 zł. Ogrzewanie własnym..., drugie piętro 
215.0,1,40.0,2,Poznań Grunwald ul. Sieradzka,Atrakcyjna kawalerka na Grunwaldzie! Polecam bardzo ładną przestronną kawalerkę o powierzchni 40 m2. Mieszkanie położone jest na 2 piętrze budynku z 2005 roku. Składa się z dużego jasnego pokoju z aneksem kuchennym przestronnego korytarza ..., drugie piętro 
410.0,3,89.0,2,Poznań Stare Miasto ul. Solna,Polecam lokal biurowy położony w świetnej lokalizacji ul.Solna Stare Miasto 100m od Sądu Rejonowego w Poznaniu. Możliwość adaptacji na mieszkanie w Centrum. W tym budynku mieści się dużo Kancelarii prawnych i Notarialnych lokal idealnie nadaje się..., drugie piętro 
350.0,4,80.0,2,Poznań Rataje,Szanowni Państwo Jako właściciel Biura Nieruchomości EURO-dom.CO oferuję Państwu profesjonalne i skuteczne usługi pośrednictwa w obrocie nieruchomościami. Nasz zespół to Pośrednicy Prawnik Biegły Rewident Podatkowy Agent Ubezpieczeniowy...., drugie piętro 
375.0,2,46.0,2,Poznań Centrum ul. Dąbrowskiego,Polecam na sprzedaż mieszkanie 2- pokojowe w centrum miasta. Lokal mieści się w nowym apartamentowcu przy jednej z głównych ulic handlowych w samym centrum Poznania. Mieszkanie składa się z dwóch pokoi aneksu kuchennego z płytą indukcyjną ..., drugie piętro 
210.0,2,45.0,2,Poznań Rataje ul. Os.Bohatrów Ii Wojny Światowej,Polecam na sprzedaż dwupokojowe mieszkanie o pow.44 23m2 na os. Bohaterów II Wojny Światowej. Mieszkanie znajduje się na 2 piętrze w dziesięciopiętrowym bloku i składa się z 2 pokoi kuchni łazienki z WC korytarza oraz loggi. Do mieszkania..., drugie piętro 
348.36699999999996,3,61.01,2,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
260.0,2,43.0,2,Poznań Grunwald,Polecam do kupna atrakcyjne dwu pokojowe mieszkanie mieszczące się na drugim piętrze w czteropiętrowym na Grunwaldzie. Mieszkanie po generalnym remoncie. Powierzchnia całkowita ok. 43 m2. Pokój z balkonem o pow. ok. 16 m2 sypialnia ok. 9 m2 ..., drugie piętro 
306.01,1,31.58,2,Poznań Stare Miasto ul. Dominikańska,Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i..., drugie piętro 
396.272,4,69.23,2,Poznań Górczyn,Polecamy atrakcyjną ofertę sprzedaży mieszkań w stanie deweloperskim. 0 zł podatku PCC 0 % prowizji Bieżąca oferta obejmuje czteropokojowy lokal o powierzchni użytkowej 69 23 m2 (+ balkon) położony na drugim piętrze nowoczesnego osiedla budynków..., drugie piętro 
245.0,2,38.0,2,Poznań Rataje Malta Starołęka Chartowo Piast ul. Piastowskie,Polecamy na sprzedaż 2- pokojowe mieszkanie o układzie niezależnym w idealnej lokalizacji na RATAJACH- Os. Piastowskie. Lokal usytuowany na II piętrze w NISKIM BLOKU. Na 38m2 składają się 2 niezależne pokoje jasna kuchnia łazienka z wanną oraz..., drugie piętro 
575.0,3,70.6,2,Poznań Winogrady Stare Miasto ul. Serbska Naramowicka,Wyobraź sobie jak przechodzisz przez próg swojego wymarzonego mieszkania. Wysoki standard wykończenia widać od razu. Jeśli najlepiej czujesz się w luksusowym otoczeniu - to oferta dla Ciebie!. Mieszkanie sprzedawane wyłącznie z garażem ! Na..., drugie piętro 
420.0,2,50.0,2,Poznań Grunwald ul. Głogowska,Witam i polecam przestronne mieszkanie 4 pokojowe na Grunwaldzie - w pobliżu ul. Głogowskiej. Mieszkanie w budynku z cegły- kamienica po rewitalizacji lokal na 3 piętrze-w budynku 5 piętrowym z nowoczesną windą i zadbaną klatką schodową...., drugie piętro 
315.709,2,54.64,2,Poznań Nowe Miasto ul. Ul. Milczańska 1,Mieszkanie w programie MDM!!! Na sprzedaż komfortowe mieszkanie o metrażu 54 64m2 na 2 piętrze przy ulicy Milczańskiej. Składa się z salonu kuchni sypialni łazienki oraz ustawnego korytarza. Do mieszkania przynależy balkon. Mieszkanie jest w..., drugie piętro 
254.0,2,44.03,2,Poznań Łazarz ul. Górki,Rozkładowe jasne mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Łazarz. Dwa pokoje okna wychodzące na wschód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi - panele podłogowe ..., drugie piętro 
158.0,2,35.0,2,Poznań Wilda Jeżyce Centrum ul. Fabryczna Ul.,Polecam do sprzedaży mieszkanie w kamienicy na Wildzie w Poznaniu. Kawalerka o pow. 35m2 na którą składa się pokój o pow. 20 m2 mniejszy pokój o pow. 4 30 m2 kuchnia 5 40m2 łazienka 4 60m2 oraz korytarz 0 80 m2. Wschodnia strona. Do..., drugie piętro 
350.0,3,57.0,2,Poznań Naramowice ul. Bratumiły,UWAGA! PROMOCJA! Oglądaj mieszkania z naszym biurem a my zaproponujemy Ci konkurencyjną prowizję! Zadzwoń i spytaj o to naszego doradcę! Polecamy do sprzedaży mieszkanie 3 pokojowe o powierzchni 57m2 na 2 piętrze w bloku 2-piętrowym z 2007..., drugie piętro 
250.0,2,37.0,2,Poznań ul. Poszukuję 2-U Pok.,Poszukuję dla różnych klientów mieszkań 2-u pokojowych zgodnie z poniższym opisem: Winogrady i Piątkowo: Mieszkania o powierzchni zarówno 38 m2 jak również 47-49 m2 ważne żeby było zlokalizowane w odległości do 600 m od przystanku tramwajowego...., drugie piętro 
374.999,3,68.0,2,Poznań Naramowice/Piątkowo ul. Naramowicka,ATRAKCYJNA OFERTA 374 999 ZŁ DO NEGOCJACJI !! Sprzedam mieszkanie o pow 68 3 przy ul. Naramowickiej (okna od strony ulicy Jasna Rola). Blok wybudowany i administrowany przez SM Wielkopolanka i oddany do użytku w 2002 roku. Pod budynkiem hala..., drugie piętro 
229.0,2,42.0,2,Poznań Nowe Miasto Rataje Os. Lecha ul. Os. Lecha,Dwupokojowe mieszkanie w doskonałej lokalizacji na osiedlu Lecha!!! OPIS MIESZKANIA: Mieszkanie dwupokojowe na Ratajach na osiedlu Lecha o powierzchni 41 3 m2 znajduje się na 2 piętrze w ocieplonym dwunastopiętrowym bloku ( w budynku do..., drugie piętro 
356.0,2,69.0,2,Poznań Wierzbięcice,Witam! Polecam do sprzedaży apartament unikatowy o powierzchni 68 74 M2 zlokalizowany przy ul.Chwiałkowskiego ( przy ul.Wierzbięcice ) na drugim piętrze w 4 piętrowej kamienicy z widokiem na kasztanowce . Mieszkanie składa się z saloniku z..., drugie piętro 
269.0,2,64.0,2,Poznań Grunwald Łazarz ul. Małeckiego,Polecam na sprzedaż PRZESTRONNE KLIMATYCZNE GRUNTOWNIE WYREMONTOWANE (pół roku temu) mieszkanie 2 pokojowe o powierzchni 64 m2. Mieszkanie położone w kamienicy przy ul. Małeckiego narożnik z ul. Gąsiorowskich znajduje się na II piętrze. Forma..., drugie piętro 
199.0,1,33.0,2,Poznań Stare Miasto ul. Garbary,Polecam na sprzedaż 1-pokojowe mieszkanie w rewitalizowanej kamienicy (33m). Własnościowe z księgą wieczystą. Lokalizacja w samym centrum Poznania 5 minut spacerem od Starego Rynku. Mieszkanie urządzone w designerskim stylu wykończona..., drugie piętro 
340.0,3,65.0,2,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Kosmonautów,Zapraszam do zapoznania się z ofertą mieszkania 3 pokojowego znajdujące się na 2 piętrze w niskim bloku na osiedlu Kosmonautów. Na pełen metraż 64 8 m2 wchodzi: salon z balkonem (ok.25m2) sypialnia (ok.12m2) sypialnia (ok.11m2) jasna..., drugie piętro 
719.712,4,105.84,2,Poznań Wilda ul. Św. Czesława,Oferta ekskluzywnie wykończonego apartamentowca w samym sercu Poznania. Lokalizacja pozwala na korzystanie ze wszystkich udogodnień jakie oferuje centrum miasta. Na chwilę obecną dostępne są duże apartamenty w tym jeden dwu-poziomowy.Link do..., drugie piętro 
247.02,2,53.7,2,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych,KUPUJĄCY NIE PŁACI PROWIZJI. MIESZKANIE W PROGRAMIE MDM. Na sprzedaż mieszkanie 2-pokojowe z komórką lokatorską na nowym osiedlu w Zalasewie. Mieszkanie usytuowane jest na 2 piętrze. Układ pomieszczeń: pokój dzienny z aneksem kuchennym (28 6m2) z..., drugie piętro 
329.0,3,58.0,2,Poznań Naramowice Umultowo Piątkowo Winogrady ul. 3 Pokoje+Meble W Cenie,Meble w CENIE !! Przedmiotem sprzedaży jest kompleksowo wykończone mieszkanie u zbiegu poznańskich Naramowic i Umultowa. Budynek z 2006 roku zbudowany w technice tradycyjnej z cegły. Wszystkie mieszkania w budynku bardzo ciepłe o czym..., drugie piętro 
715.0,4,133.73,2,Poznań Wilda ul. Górna Wilda,Ciche mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Wilda. Cztery pokoje z aneksem kuchennym okna wychodzące na północ południe wschód zachód; widok na panoramę miasta. Standard wykończenia: Ściany - gładź gipsowa; Podłogi..., drugie piętro 
207.0,2,38.0,2,Poznań Grunwald Ogrody ul. Bułgarska,Polecamy do sprzedaży mieszkanie 2-pokojowe zlokalizowane na Grunwaldzie przy ul. Bułgarskiej. Lokal usytuowany jest na II piętrze w niskim bloku. Powierzchnia całkowita wynosi 38m2. Układ przejściowy. Do mieszkania przynależy piwnica. Blok..., drugie piętro 
189.99,2,37.5,2,Poznań Wilda Dębiec ul. Św. Szczepana,OFERTA ZABLOKOWANA !!!!! Polecam na sprzedaż bardzo ustawne i funkcjonalne mieszkanie dwupokojowe położone w cichej i spokojnej okolicy poznańskiego Dębca - przy ul. Św. Szczepana. Mieszkanie znajduje się na drugim piętrze w 10 piętrowym ..., drugie piętro 
427.086,3,71.9,2,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób..., drugie piętro 
290.538,2,48.83,2,Poznań ul. Karpia 25,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
415.0,3,91.0,2,Poznań Jeżyce,Gorąco polecam do kupna duże rozkładowe 3 pokojowe mieszkanie na 2 piętrze świetnie utrzymanej „powojskowej” kamienicy przy ul. Polnej. DOSKONAŁA PROPOZYCJA DLA OSÓB SZUKAJĄCYCH DUŻEGO MIESZKANIA W CENTRUM NA DZIAŁALNOŚĆ GOSPODARCZĄ ..., drugie piętro 
329.0,2,44.0,2,Poznań Grunwald Górczyn Łazarz Jeżyce ul. Brzask,Oferuję do sprzedaży 2 - pokojowe mieszkanie położone w kompleksie Atanera przy ul Brzask na zamkniętym strzeżonym osiedlu wybudowanym w 2004r. Mieszkanie o powierzchni użytkowej 44m2 usytuowane na 2 piętrze 5 kondygnacyjnego budynku z windą...., drugie piętro 
450.0,3,75.0,2,Poznań Grunwald,MIESZKANIE W PIĘKNEJ OKOLICY BLISKO CENTRUM Polecam na sprzedaż mieszkanie w prestiżowej części łazarza przy parku Kasprowicza obok apartamentowców firmy ATANER i WECHTA. Mieszkanie znajduje się na drugim piętrze kamienicy o wielkości 102 mkw..., drugie piętro 
274.0,2,55.8,2,Poznań Stary Rynek ul. Kościuszki,OFERTA LICENCJONOWANEGO POŚREDNIKA - GWARANCJA BEZPIECZNEJ TRANSAKCJI Polecam na sprzedaż 2 pokojowe mieszkanie o pow 55 8 m2 położone na 2 piętrze w niskim bloku przy ul. Kościuszki ( ścisłe centrum) w Poznaniu. W skład mieszkania wchodzi:..., drugie piętro 
329.6,1,41.2,2,Poznań ul. Apartamenty Klifowa W Rewalu Z Widokiem N,Apartamenty Klifowa Rewal z widokiem na morze. Z OGROMNĄ PRZYJEMNOŚCIĄ CHCIELIBYŚMY POINFORMOWAĆ PAŃSTWA O ROZPOCZĘCIU BUDOWY ORAZ SPRZEDAŻY PIERWSZEGO ETAPU APARTAMENTÓW KLIFOWA REWAL W UROKLIWEJ MIEJSCOWOŚCI REWAL KTÓRA STAJE SIĘ JEDNYM Z..., drugie piętro 
229.0,1,35.0,2,Poznań Winogrady ul. Winogrady,POZNAŃ - WINOGRADY Kawalerka o pow. 35m2 położona na drugim piętrze trzypiętrowego budynku z 2004 roku. Na powierzchnię mieszkania składa się pokój z aneksem kuchennym o pow. 28m2 wyjście na balkon. Korytarz 3m2 łazienka z kabiną prysznicową..., drugie piętro 
630.0,3,64.0,2,Poznań Naramowice ul. Błażeja Komfortowy Apartament Z Tarasem,Inteligentna instalacja. PENTHOUSE AQUARIUS powierzchnia całkowita 143m2 POWIERZCHNIA MIESZKALNA - 63m2 POWIERZCHNIA TARASÓW - 80m2 Ogromną zaletą nieruchomości jest jej idealny stan techniczny i technologiczny a także bardzo komfortowe ..., drugie piętro 
319.0,4,66.0,2,Poznań Wilda Wilda,| Polecam na sprzedaż ciekawe i oryginalne mieszkanie w Poznaniu. Mieszkanie jest dwupoziomowe z dodatkowym poddaszem (do zagospodarowania). Powierzchnia całkowita mieszkania mieszkania to 70mkw użytkowa 66. Do mieszkania przynależy również..., drugie piętro 
249.99900000000002,2,43.0,2,Poznań Sołacz,Polecam zakup atrakcyjnego mieszkania w nowszym budownictwie o powierzchni 43m 2 mieszczące się na drugim piętrze na Jeżycach przy ul. Mylnej. Lokal dwupokojowy z balkonem oraz garażem w hali podziemnej. Mieszkanie po remoncie (malowane wymiana..., drugie piętro 
292.8,2,46.06,2,Poznań Piątkowo ul. Prowizja 0%,Uwaga! Prowizja O% Położenie: Piątkowo Opis:Nowe mieszkanie developerskie o pow. 46 06 m2 na 2 piętrze 2 pokoje [salon 22 50 m2 z aneksem kuchennym (16 09m2+6 41m2) pokój - 12 81 m2;]; łazienka 4 46 m2; korytarz 6 29 m2: LOGGIA o pow. 5 48 m2..., drugie piętro 
264.0,2,48.0,2,Poznań Naramowice ul. Boranta,Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania się z ofertą sprzedaży przytulnego dwupokojowego mieszkania znajdującego się przy ul. Boranta (Naramowice). Mieszkanie znajduje się na II..., drugie piętro 
275.0,3,47.0,2,Poznań Rataje Centrum Zawady ul. Oświecenia Os.,Polecam na sprzedaż mieszkanie 3 pokojowe 47m2 położone 2 piętrze w niskim bloku. Mieszkanie znajduje się na Poznańskich Ratajach . Bardzo dobra lokalizacja 5min do tramwaju oraz autobusu w pobliżu przedszkola szkoły oraz przychodnie. Okolica..., drugie piętro 
273.906,1,31.52,2,Poznań Stare Miasto ul. Dominikańska,Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i..., drugie piętro 
175.0,2,38.35,2,Poznań Dębiec ul. Łozowa,REZERWACJA!!!Polecam do kupna dwu pokojowe mieszkanie o powierzchni 38 35 m2 położone na drugim piętrze w trzy piętrowym bloku z cegły przy ulicy Łozowej na Dębcu. Prężnie działająca wspólnota mieszkaniowa budynek ocieplony nowa elewacja teren..., drugie piętro 
399.0,3,58.4,2,Poznań Winogrady Wilczak ul. Sebska Wilczak- Budimex 2007 R.,Polecam do sprzedaży bardzo ładne mieszkanie 3 pokojowe z widokiem na Wartę. Pięciopiętrowy blok z 2007r. z windą monitoringiem oraz całodobową ochroną. Świetna lokalizacja-Zielone Winogrady 3km od Starego Rynku i 2km od Cytadeli. W pobliżu..., drugie piętro 
342.2,3,59.0,2,Poznań Piątkowo ul. Mieszka I,Własnościowe mieszkanie w nowym apartamentowcu na os. Botanika w dzielnicy Piątkowo. Dla osób które nie są zorientowane Piątkowo to jedna z najdroższych i najchętniej poszukiwanych dzielnic Poznania a szczególny wpływ ma na to: doskonała..., drugie piętro 
260.0,3,53.2,2,Poznań Grunwald ul. Galileusza,Słoneczne mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - tapeta; Podłogi - PCV; Okna - drewniane; Parapety..., drugie piętro 
465.0,3,97.42,2,Poznań Wilda ul. Umińskiego,Pięknie wykończone trzypokojowe mieszkanie w kamienicy blisko centrum! /Wilda Główne atuty nieruchomości: • doskonała komunikacja z centrum • bliskość komunikacji miejskiej • bliskość szkoły przedszkola gimnazjum Nieruchomość złożona z: •..., drugie piętro 
330.0,3,66.0,2,Poznań Stare Miasto Centrum ul. Ratajczaka,Przestrzenne trzypokojowe mieszkanie w ścisłym centrum Poznania! Szybka sprzedaż!!! Główne atuty nieruchomości: • prestiżowa lokalizacja • rozkład pomieszczeń • prestiżowy adres Nieruchomość złożona z: • pokój dzienny 22 m.kw • pokój 16 m.kw..., drugie piętro 
236.61900000000003,1,38.79,2,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania, drugie piętro 
254.0,2,46.16,2,Poznań Dębiec Wilda ul. Klonowa,ARKEI Nieruchomości poleca na sprzedaż 2-pokojowe mieszkanie usytuowane na drugim piętrze w 2 piętrowym budynku na poznańskim Dębcu. Lokal o powierzchni 46 16 m2 składa się z pokoju z aneksem kuchennym ( możliwość zrobienia oddzielnej kuchni ) ..., drugie piętro 
354.66,2,59.11,2,Poznań ul. Filarecka 7,W stylowej kamienicy przy ul. Filareckiej 7 w Poznaniu oferujemy Państwu mieszkania o powierzchni od 31 15mkw do 81.15mkw rozmieszczone na czterech kondygnacjach. Oferta skierowana do osób ceniących wygodę mieszkania w centrum miasta z bardzo..., drugie piętro 
184.8,2,43.78,2,Poznań Dębiec ul. Klonowa,Ciche mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Dębiec. Dwa pokoje okna wychodzące na południe wschód; widok na inne budynki. Standard wykończenia: Ściany - tynk; Podłogi - PCV terakota; Okna - drewniane;..., drugie piętro 
449.0,3,64.5,2,Poznań Wilda ul. Przemysłowa,Polecam na sprzedaż 3-pokojowe mieszkanie o powierzchni 63 5mkw na Wildzie na niepowtarzalnym chronionym osiedlu z 2009 roku. Mieszkanie znajduje się na drugim piętrze w pięciokondygnacyjnym apartamentowcu z cegły. Mieszkanie urządzone na..., drugie piętro 
249.6,2,52.0,2,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych,KUPUJĄCY NIE PŁACI PROWIZJI. MIESZKANIE W PROGRAMIE MDM. Na sprzedaż mieszkanie 2-pokojowe z komórką lokatorską na nowym osiedlu w Zalasewie. Mieszkanie usytuowane jest na 2 piętrze budynek bez windy. Układ pomieszczeń: pokój dzienny z aneksem..., drugie piętro 
226.206,1,35.5,2,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób..., drugie piętro 
228.69,1,36.3,2,Poznań Łazarz ul. Kasprzaka 13,Na tyłach szkoły muzycznej pomiędzy ulicami Kasprzaka i Głogowską powstaje niepowtarzalny projekt INVENTIA który harmonijnie łączy historię i dzień dzisiejszy. Znakomite położenie w bezpośrednim sąsiedztwie Międzynarodowych Targów..., drugie piętro 
448.80699999999996,4,77.27,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,KOMFORTOWE 4-POKOJOWE - GOTOWE DO ODBIORU nr mieszkania: F/47 cena brutto: 468.807 52 zł CENA PROMOCYJNA DO KOŃCA WRZEŚNIA: 448.807 52 zł BRUTTO kondygnacja: II piętro balkon: tak komórka lokatorska: 2 98 m2 w cenie mieszkania dodatkowe opcje:..., drugie piętro 
185.0,1,26.0,2,Poznań Grunwald Łazarz Górczyn Matejki ul. Matejki,Polecamy na sprzedaż po KAPITALNYM REMONCIE kawalerkę mieszczącą się na drugim piętrze kamienicy z cegły przy ul. Matejki- GRUNWALD. Lokal składa się z pokoju z aneksem kuchennym (przyłącze) przedpokoju i łazienki. W pokoju i przedpokoju na..., drugie piętro 
199.0,1,23.0,2,Poznań Centrum Garbary Stare Miasto Starówka ul. Garbary,Oferuję na sprzedaż kawalerkę przy ul. Garbary bardzo blisko Placu Kolegiackiego i Starego Rynku. Lokal położony na 2 piętrze w całkowicie zrewitalizowanej kamienicy. W mieszkaniu jest odsłonięta oryginalna cegła. Oryginalna drewniana..., drugie piętro 
350.0,4,100.0,2,Poznań Centrum ul. Dąbrowskiego Kościelna Rynek Jeżycki K,OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Polecam na sprzedaż mieszkanie o pow. ok. 100 m2 przy ulicy DĄBROWSKIEGO- w bezpośrednim sąsiedztwie Rynku Jeżyckiego. DOSKONAŁA LOKALIZACJA- w..., drugie piętro 
